peakID,Log2FC,Pval,FDR,Mean,MeanDiff,Direction,score,replicateScoreQuantile,groupScoreQuantile,Reproducibility,GroupReplicate,distToGeneStart,nearestGene,peakType,distToTSS,nearestTSS,GC,idx,N,AR.halfsite.motif,ARE.motif,HNF4a.motif,AR_binding,Hnf4a_binding
chr15_62514332_62514832,-1.81808650411427,4.70550763317274e-05,0.0113089834524407,0.0129507244347534,-0.037767504202134,DOWN,11.98952,0.616,0.497,3,PT-S2-mWT._.B5,295130,H2afy3,Distal,295130,uc007vyp.1,0.4192,4235,0,FALSE,FALSE,FALSE,0,0
chr15_6310349_6310849,1.7441667886143,0.000222402137139323,0.031409696304464,0.0743019019822635,0.0535253047026813,UP,199.13918,0.904,0.898,7,PT-S3-f/mKO._.A2,10809,Dab2,Intronic,10809,uc007vdb.1,0.4591,453,0,FALSE,FALSE,FALSE,0,0
chr15_66951141_66951641,1.69853459142767,0.000385623375610478,0.043959570155348,0.0501355162718164,0.0360726213703842,UP,20.85619,0.734,0.663,4,PT-S2-mWT._.B3,18249,Ndrg1,Intronic,17931,uc007waz.1,0.4691,4409,0,FALSE,TRUE,FALSE,0,0
chr15_68488289_68488789,-3.88196227337643,2.85039405141168e-06,0.00148049341185111,0.00312526980007316,-0.0704367952642961,DOWN,14.03209,0.663,0.55,3,PT-S3-mWT._.B3,147249,Mir30d,Distal,130265,uc057ktz.1,0.4291,4561,0,FALSE,FALSE,FALSE,0,0
chr15_68491106_68491606,-3.2811699373264,8.41113245600244e-07,0.000576979164229709,0.00310463773503947,-0.0445197885195744,DOWN,11.07708,0.61,0.479,3,PT-S3-mWT._.B3,150066,Mir30d,Distal,133082,uc057ktz.1,0.4132,4562,0,TRUE,FALSE,FALSE,0,0
chr15_68504522_68505022,-1.96252719993803,7.78861745966422e-07,0.000548673121212418,0.0141252822498202,-0.0467220546488741,DOWN,33.63087,0.799,0.737,3,PT-S3-mWT._.B5,163482,Mir30d,Distal,146498,uc057ktz.1,0.4012,4564,0,FALSE,FALSE,FALSE,0,0
chr15_68508133_68508633,-4.23108467631052,9.26057226093543e-06,0.00360745616041238,0.000739518043058952,-0.0487071872069866,DOWN,15.16801,0.65,0.539,3,PT-S3-mWT._.B5,167093,Mir30d,Distal,150109,uc057ktz.1,0.4351,4565,0,FALSE,FALSE,FALSE,0,0
chr15_68508764_68509264,-3.76277694032191,7.24088611207227e-10,2.15563545565238e-06,0.00415078466694007,-0.0773401358032186,DOWN,27.50456,0.766,0.693,3,PT-S3-mWT._.B5,167724,Mir30d,Distal,150740,uc057ktz.1,0.4251,4566,0,FALSE,FALSE,FALSE,0,0
chr15_68949259_68949759,-1.55820515949963,0.000353307808261699,0.0414402231257621,0.0146002626566314,-0.0322853938737894,DOWN,20.55799,0.713,0.62,2,PT-S3-mWT._.B5,21088,Khdrbs3,Intronic,21088,uc007wbf.1,0.497,4576,0,TRUE,FALSE,FALSE,0,0
chr15_72217687_72218187,-4.25423128493665,7.65651810044121e-09,1.52340504314376e-05,0.0034544312194795,-0.0986335762240171,DOWN,67.76656,0.894,0.861,3,PT-S3-mWT._.B5,183709,Col22a1,Distal,183709,uc007wbj.2,0.4032,4602,0,TRUE,TRUE,FALSE,1,1
chr15_73028857_73029357,-2.59675352701817,3.88638995645301e-05,0.00999367125763844,0.0077348695328143,-0.0491536774197985,DOWN,27.50456,0.766,0.693,3,PT-S3-mWT._.B5,32096,Trappc9,Intronic,26704,uc007wbl.2,0.4311,4632,0,FALSE,FALSE,FALSE,0,0
chr15_73030551_73031051,-2.22744330544064,0.000148755327411748,0.0243565368657309,0.0144269641206023,-0.0605010563372505,DOWN,30.96397,0.804,0.742,3,PT-S3-mWT._.B3,30402,Trappc9,Intronic,25010,uc007wbl.2,0.4591,4633,0,FALSE,FALSE,FALSE,0,0
chr15_73032630_73033130,-1.7529057518087,2.65102369022506e-05,0.00747010852725358,0.0421483312148934,-0.104647753240953,DOWN,61.67535,0.893,0.86,3,PT-S3-mWT._.B3,28323,Trappc9,Intronic,22931,uc007wbl.2,0.523,4635,0,FALSE,FALSE,FALSE,0,0
chr15_75306056_75306556,2.53376815861281,3.04635224465707e-05,0.00829595054329714,0.0787749267511353,0.066826142562269,UP,147.81766,0.877,0.871,7,PT-S3-f/mKO._.A3,37884,Ly6f,Distal,37884,uc007wgs.1,0.3972,4966,0,TRUE,FALSE,FALSE,1,0
chr15_75309205_75309705,3.87672799963103,9.32673073289564e-07,0.000625204507316681,0.0575793242166245,0.0555234529693138,UP,62.54666,0.764,0.751,7,PT-S3-f/mKO._.A3,41033,Ly6f,Distal,41033,uc007wgs.1,0.4311,4967,0,TRUE,FALSE,FALSE,1,0
chr15_75356369_75356869,1.68666373674378,0.000292814123930061,0.0380009098683156,0.0554318697349801,0.0395909771724194,UP,122.30565,0.855,0.848,7,PT-S3-f/mKO._.A3,75209,9030619P08Rik,Distal,75209,uc007wgt.2,0.4152,4972,0,FALSE,FALSE,FALSE,0,0
chr15_75431613_75432113,1.90024524130772,0.000165252363318715,0.0264126266451497,0.080973395769857,0.060745003737408,UP,186.28859,0.896,0.89,7,PT-S3-f/mKO._.A2,33,9030619P08Rik,Promoter,33,uc007wgt.2,0.4631,5017,0,FALSE,FALSE,FALSE,0,0
chr15_76192901_76193401,-2.81553806450017,0.000327973083299716,0.0403627923248775,0.00339726725504086,-0.0325985101549714,DOWN,12.04233,0.629,0.506,2,PT-S3-mWT._.B3,22521,Mir1942,Intronic,2558,uc007wir.2,0.5649,5259,0,TRUE,FALSE,FALSE,0,0
chr15_78470833_78471333,2.65727712242594,2.85359860479044e-05,0.00788974745621543,0.0505769320844109,0.0442425171104989,UP,58.20309,0.753,0.739,6,PT-S3-f/mKO._.A3,2448,Tmprss6,Distal,2448,uc007wpi.1,0.511,5889,0,FALSE,FALSE,FALSE,0,0
chr15_78473259_78473759,2.44144999959221,0.000432571703739287,0.047805979816538,0.0163763089844537,0.0149932575410927,UP,27.10563,0.629,0.601,4,PT-S3-f/mKO._.A1,4874,Tmprss6,Distal,4874,uc007wpi.1,0.5289,5890,0,TRUE,FALSE,TRUE,0,0
chr15_78547667_78548167,1.77837682456806,2.79300409330338e-06,0.00146035632690037,0.136544273780802,0.0981570674873563,UP,259.45264,0.938,0.933,7,PT-S3-f/mKO._.A3,3571,Sstr3,Distal,3571,uc007wpo.1,0.515,5906,0,TRUE,FALSE,FALSE,0,0
chr15_80342982_80343482,1.35633810282401,0.000203502674856723,0.0298146242424317,0.104779914514102,0.0650746273766916,UP,364.42349,0.964,0.955,8,PT-S1._.A2,55993,Cacna1i,Intronic,55993,uc009var.1,0.6008,6480,0,FALSE,FALSE,FALSE,0,1
chr15_80436881_80437381,1.2862471291045,0.000450760800138936,0.0492267472170593,0.0572809877468363,0.0349748215235053,UP,66.25466,0.779,0.766,7,PT-S3-f/mKO._.A1,123338,Enthd1,Distal,123338,uc011zwh.1,0.5469,6501,0,FALSE,FALSE,FALSE,0,0
chr15_80438401_80438901,1.93282275049978,1.85709588394477e-05,0.00588092027377654,0.0717498469802819,0.0544335666580467,UP,158.26894,0.885,0.879,7,PT-S3-f/mKO._.A3,121818,Enthd1,Distal,121818,uc011zwh.1,0.513,6503,0,TRUE,FALSE,FALSE,0,0
chr15_80439703_80440203,3.06087928729562,3.75651699568209e-05,0.00978807719689975,0.0592950278184035,0.0539497408455403,UP,61.09154,0.76,0.746,7,PT-S3-f/mKO._.A3,120516,Enthd1,Distal,120516,uc011zwh.1,0.5289,6504,0,FALSE,FALSE,FALSE,0,0
chr15_83158473_83158973,2.92921771985403,0.000115930115402054,0.0209210217922104,0.0336271324980533,0.0309497975479199,UP,6.90918,0.41,0.348,3,PT-S3-f/mKO._.B4,9077,Rnu12,Exonic,4932,uc029sub.1,0.5828,7256,0,FALSE,FALSE,FALSE,0,0
chr15_83550073_83550573,-1.14272984749912,0.000206061107895519,0.0299837389947563,0.071633397216027,-0.0889479803225613,DOWN,112.10973,0.948,0.931,3,PT-S3-mWT._.B3,5387,Mcat,Intronic,5387,uc007xbf.1,0.5269,7466,0,TRUE,FALSE,FALSE,0,0
chr15_83775387_83775887,-3.79072229094771,2.84877073985739e-08,4.24228841670611e-05,0.0065810291651932,-0.110176319427495,DOWN,132.34657,0.954,0.938,3,PT-S3-mWT._.B5,4385,Mpped1,Distal,4385,uc007xbk.1,0.5269,7506,0,FALSE,FALSE,FALSE,1,0
chr15_83777459_83777959,-1.39176699036337,1.33155905635715e-05,0.00464926925719248,0.0624416789797021,-0.104653201149185,DOWN,76.29758,0.915,0.889,3,PT-S3-mWT._.B3,2313,Mpped1,Distal,2313,uc007xbk.1,0.507,7509,0,TRUE,FALSE,TRUE,1,0
chr15_83779787_83780287,-1.4833697117253,3.18562710480366e-06,0.00161538756516173,0.0418513088140004,-0.0787574053895854,DOWN,60.54441,0.882,0.846,3,PT-S3-mWT._.B5,13,Mpped1,Promoter,13,uc007xbk.1,0.8623,7511,0,FALSE,FALSE,FALSE,0,0
chr15_84186078_84186578,-1.82700779372266,0.00028276901943708,0.0373742827500277,0.0156005018282965,-0.0448461558820228,DOWN,14.14005,0.635,0.518,3,PT-S3-mWT._.B5,5904,Samm50,Exonic,5904,uc007xbx.1,0.503,7531,0,TRUE,FALSE,FALSE,0,0
chr15_84697616_84698116,1.49482096999192,7.41823139958389e-05,0.0156143406068679,0.072527798984155,0.0480834825467567,UP,59.92673,0.79,0.778,7,PT-S3-f/mKO._.A4,22185,Arhgap8,Intronic,16867,uc007xcf.1,0.6168,7665,0,TRUE,TRUE,FALSE,0,0
chr15_85851554_85852054,0.745494874231929,0.00013891244986855,0.0232961029969147,0.144253651307305,0.0590187249967292,UP,232.87462,0.927,0.921,7,PT-S3-f/mKO._.A3,7902,Gtse1,Intronic,7902,uc007xdp.1,0.5749,8042,0,FALSE,FALSE,TRUE,0,0
chr15_85907192_85907692,-3.15482708019038,0.000140472850347581,0.0234408340514763,0.00081881669455008,-0.0222864256032115,DOWN,10.22006,0.557,0.405,2,PT-S3-mWT._.B5,28114,Trmu,Intronic,13234,uc007xds.1,0.523,8076,0,FALSE,FALSE,FALSE,0,0
chr15_86117070_86117570,1.39029043451012,0.000125993878568919,0.021910456541555,0.0701504841517208,0.0446259405647885,UP,8.11722,0.483,0.319,2,PT-S2-mWT._.B1,59624,Gramd4,Intronic,22774,uc007xdz.1,0.517,8159,0,FALSE,FALSE,FALSE,0,1
chr15_87386846_87387346,-2.36605537203972,4.34438638020458e-05,0.0107825103652487,0.00610485155232489,-0.0336780603436561,DOWN,25.13671,0.75,0.672,3,PT-S3-mWT._.B5,157202,Fam19a5,Distal,157202,uc007xee.1,0.511,8238,0,TRUE,FALSE,TRUE,0,0
chr15_8817378_8817878,2.94228888938035,0.000191384052329995,0.0289638212311025,0.0281932175059772,0.0262650302352767,UP,98.44534,0.832,0.824,6,PT-S3-f/mKO._.A1,106820,Slc1a3,Distal,91681,uc029snl.1,0.4611,726,0,TRUE,FALSE,FALSE,0,0
chr15_88829679_88830179,1.18990017194891,0.000413803189443643,0.0465183587376091,0.095400695807447,0.0547067380760442,UP,319.9024,0.949,0.942,7,PT-S2-f/mKO._.A4,10282,Creld2,Distal,10282,uc007xep.1,0.5349,8333,0,FALSE,FALSE,FALSE,0,0
chr15_89399437_89399937,2.62986676150416,0.000107921375838856,0.0200573496669611,0.0618023463700922,0.0534945015779214,UP,91.47456,0.845,0.837,7,PT-S3-f/mKO._.A4,10815,Syce3,Intronic,10575,uc007xgo.2,0.4531,8583,0,TRUE,FALSE,FALSE,0,0
chr15_93518248_93518748,2.75794970092624,2.69639927146954e-05,0.00756174483653784,0.0451047375784471,0.0401410544313964,UP,25.14475,0.649,0.625,7,PT-S3-f/mKO._.A4,77392,Prickle1,Intronic,937,uc007xja.1,0.4651,8748,0,TRUE,FALSE,FALSE,0,0
chr15_93591887_93592387,2.05824103567621,0.000322584246388823,0.0400317521963783,0.0379649190919507,0.0303689984425387,UP,88.50603,0.802,0.792,7,PT-S3-f/mKO._.A2,3753,Prickle1,Intronic,3753,uc007xjb.1,0.5309,8764,0,FALSE,FALSE,FALSE,0,0
chr15_93595028_93595528,1.8884424580086,1.25204113599802e-05,0.0044770555441748,0.113688626434124,0.0844413017709941,UP,254.01837,0.92,0.915,7,PT-S2-f/mKO._.A1,612,Prickle1,Intronic,612,uc007xjb.1,0.6208,8766,0,FALSE,FALSE,FALSE,0,0
chr15_93715416_93715916,3.9092606568886,5.58493519680177e-05,0.0128076825788021,0.0280493245429397,0.0280493245429397,UP,39.72903,0.699,0.68,7,PT-S3-f/mKO._.A1,119774,Prickle1,Distal,119774,uc007xjb.1,0.4731,8775,0,FALSE,FALSE,FALSE,0,0
chr15_93775106_93775606,1.78113854551082,3.43302370379245e-05,0.00909627568939096,0.127941511565284,0.0921345491263145,UP,190.66553,0.925,0.919,7,PT-S3-f/mKO._.A4,151754,9430014N10Rik,Distal,151754,uc029suv.1,0.495,8778,0,FALSE,FALSE,FALSE,0,0
chr15_97350933_97351433,1.05441346516072,0.000329912846282904,0.0404404539548543,0.100823851134738,0.0533148932525718,UP,192.44382,0.909,0.903,7,PT-S3-f/mKO._.A1,103895,Amigo2,Intronic,10016,uc007xku.1,0.4531,8990,0,TRUE,TRUE,FALSE,1,1
chr15_97945292_97945792,1.57569734256439,6.32781638978869e-06,0.00270005271739268,0.121087503084404,0.0817939933133092,UP,215.33009,0.893,0.889,8,PT-S1._.A3,18686,Tmem106c,Distal,18686,uc007xll.1,0.5948,9216,0,FALSE,FALSE,FALSE,0,1
chr15_99801834_99802334,-0.82767829491549,0.000293384083055229,0.0380538887176951,0.019127337998185,-0.0163700290371728,DOWN,9.21128,0.564,0.422,3,PT-S3-mWT._.B3,29568,Cers5,Intronic,18064,uc007xqh.3,0.4591,9740,0,TRUE,FALSE,FALSE,0,0
chr16_11505783_11506283,1.02481040788893,5.62026485885104e-05,0.0128636272189625,0.245207618461065,0.125711283269999,UP,319.6312,0.957,0.951,7,PT-S3-f/mKO._.A1,183128,Snx29,Intronic,58724,uc007yfk.1,0.499,1098,0,TRUE,FALSE,FALSE,1,0
chr16_13949357_13949857,1.46526979324177,7.95736930357125e-06,0.00321696479157848,0.151433822937732,0.0978650321331075,UP,54.53732,0.849,0.841,7,PT-S3-f/mKO._.B4,37029,2900011O08Rik,Exonic,8941,uc007ygr.2,0.3952,1509,0,TRUE,FALSE,FALSE,0,0
chr16_13949942_13950442,1.36072658196323,7.2430255862657e-09,1.46913534839766e-05,0.182216663740152,0.112485249119975,UP,90.32568,0.908,0.902,7,PT-S3-f/mKO._.B4,36444,2900011O08Rik,Distal,9526,uc007ygr.2,0.4551,1510,0,FALSE,FALSE,FALSE,0,0
chr16_13950474_13950974,1.21766171603632,7.2214295344796e-06,0.00299667674128507,0.0871964224236502,0.0508438291755576,UP,50.54136,0.738,0.724,4,PT-S3-f/mKO._.A1,35912,2900011O08Rik,Distal,10058,uc007ygr.2,0.4132,1511,0,FALSE,FALSE,FALSE,0,0
chr16_15544053_15544553,-1.5869009092638,0.00023260447427298,0.0323840482501426,0.0181714864367657,-0.040424334894134,DOWN,61.88104,0.769,0.756,6,PT-S3-f/mKO._.A1,50214,Ube2v2,Distal,50186,uc056zba.1,0.3952,1581,0,FALSE,FALSE,FALSE,0,0
chr16_15890280_15890780,1.16593471645403,0.000406355597208696,0.0458883212952894,0.0901680504519277,0.051091016335683,UP,100.99112,0.832,0.824,7,PT-S3-f/mKO._.A3,3243,Cebpd,Intronic,3243,uc007yhx.1,0.511,1601,0,TRUE,FALSE,FALSE,0,0
chr16_15948158_15948658,1.68475736745754,1.00320137014922e-08,1.84407221859116e-05,0.164905966000476,0.114988993657586,UP,244.50462,0.948,0.942,7,PT-S3-f/mKO._.A4,61121,Cebpd,Intronic,61121,uc007yhx.1,0.4431,1606,0,TRUE,FALSE,FALSE,1,0
chr16_15979997_15980497,2.97505729752176,6.89655482446467e-05,0.0149280275210547,0.036791593109893,0.0338580817745207,UP,109.70951,0.846,0.838,5,PT-S3-f/mKO._.A1,92960,Cebpd,Intronic,92960,uc007yhx.1,0.3613,1616,0,FALSE,FALSE,FALSE,0,0
chr16_17365396_17365896,-2.39592485397341,0.000386572961178645,0.0440464788812595,0.00890437908089709,-0.0464869377099319,DOWN,32.38314,0.793,0.73,3,PT-S3-mWT._.B5,34274,Serpind1,Exonic,22543,uc057bhn.1,0.4571,1745,0,TRUE,FALSE,FALSE,0,0
chr16_18160464_18160964,2.04582828780339,2.63142066090359e-06,0.00139446329833938,0.0898867096216372,0.0696332765631143,UP,68.43742,0.777,0.764,7,PT-S3-f/mKO._.A3,4455,Mir6366,Distal,4455,uc033gyf.1,0.5449,1991,0,FALSE,FALSE,FALSE,0,0
chr16_18327933_18328433,-0.963752356507133,1.10959547236832e-05,0.00406025660190664,0.093565313655017,-0.0908229906268419,DOWN,81.1749,0.913,0.886,3,PT-S3-mWT._.B5,717,Mir185,Promoter,717,uc012ace.1,0.4631,2031,0,FALSE,FALSE,FALSE,0,0
chr16_18715356_18715856,1.11985796329261,4.9774239204528e-05,0.011676252436645,0.0999331030548914,0.0550296942211997,UP,177.58777,0.917,0.911,7,PT-S3-f/mKO._.A4,61240,Cldn5,Distal,61240,uc007yok.2,0.485,2149,0,FALSE,FALSE,TRUE,0,0
chr16_19101800_19102300,-1.71072280906368,4.06779789897279e-05,0.0103358966744439,0.0261728039384971,-0.0640437635412506,DOWN,54.62239,0.88,0.843,3,PT-S3-mWT._.B3,184690,Olfr164,Distal,158793,uc029swm.1,0.525,2186,0,TRUE,FALSE,FALSE,0,0
chr16_19133939_19134439,-4.09011166569095,7.97898179456134e-23,3.7547173369575e-18,0.014833958328774,-0.26986924462287,DOWN,136.8105,0.962,0.948,3,PT-S3-mWT._.B3,152551,Olfr164,Distal,126654,uc029swm.1,0.519,2189,0,TRUE,FALSE,FALSE,0,0
chr16_19913276_19913776,-2.88916196875008,0.00011864524743324,0.0212610837609079,0.00381837774495692,-0.0372864911327222,DOWN,7.50986,0.472,0.31,3,PT-S3-mWT._.B5,29251,A930003A15Rik,Distal,29251,uc007ype.3,0.3952,2198,0,FALSE,FALSE,FALSE,0,0
chr16_19915378_19915878,-2.50137993439704,0.000319541295098675,0.0398221569074031,0.007703336548436,-0.0452395516572834,DOWN,25.13671,0.75,0.672,3,PT-S3-mWT._.B5,31353,A930003A15Rik,Distal,31353,uc007ype.3,0.4172,2199,0,TRUE,FALSE,FALSE,0,0
chr16_19956924_19957424,-2.65424934960853,2.63986722018317e-07,0.000243580030785278,0.0150544044743912,-0.0903062694558048,DOWN,42.2114,0.765,0.69,3,PT-S3-mWT._.B1,25874,Klhl6,Exonic,25874,uc007ypg.2,0.4671,2201,0,FALSE,TRUE,FALSE,1,0
chr16_20114199_20114699,-3.31539875143383,0.000290905833206694,0.0378786118890629,0.0011432509942742,-0.0281473232488007,DOWN,7.50986,0.472,0.31,3,PT-S3-mWT._.B5,16894,Klhl24,Intronic,16894,uc007yph.1,0.3832,2222,0,FALSE,FALSE,FALSE,0,0
chr16_21553358_21553858,-0.966919941391919,0.000263364860233423,0.0355109405355883,0.0973965329971985,-0.0948901984310215,DOWN,85.75219,0.918,0.892,3,PT-S3-mWT._.B5,130489,Vps8,Intronic,22327,uc007yrk.1,0.4551,2489,0,FALSE,FALSE,FALSE,0,0
chr16_22341294_22341794,-3.22705126430926,6.97562947635315e-10,2.10420757465664e-06,0.00622402462229512,-0.0687818095952837,DOWN,43.74393,0.853,0.808,3,PT-S3-mWT._.B3,75614,Tra2b,Distal,75614,uc007ysc.1,0.4112,2652,0,TRUE,FALSE,FALSE,0,0
chr16_23094074_23094574,2.071516962597,3.10452233929052e-07,0.00027255852692798,0.0813543294978388,0.0635235666866184,UP,93.28311,0.809,0.799,7,PT-S3-f/mKO._.A2,13143,Eif4a2,Distal,6875,uc057kvb.1,0.525,2773,0,TRUE,FALSE,FALSE,0,0
chr16_25956218_25956718,-2.01055564692169,0.000120360649348796,0.0214483193710402,0.0183267240614763,-0.0615772452095219,DOWN,28.7067,0.773,0.702,3,PT-S3-mWT._.B5,149315,P3h2,Distal,90790,uc007yux.2,0.495,3082,0,TRUE,FALSE,FALSE,1,0
chr16_30968713_30969213,0.600721148096158,0.000266943611792543,0.0358404799672221,0.225090925375721,0.0773416617700526,UP,172.45369,0.963,0.957,6,PT-S3-f/mKO._.B4,112468,Xxylt1,Intronic,112468,uc007yxa.2,0.5609,3599,0,TRUE,FALSE,FALSE,0,0
chr16_32427459_32427959,-0.865388086087582,0.000459874856051657,0.0499377605395198,0.0487406163923659,-0.0417001442726266,DOWN,121.00562,0.939,0.922,4,PT-S2-mWT._.B3,3211,Pcyt1a,Intronic,3211,uc007yyw.2,0.4192,3831,0,FALSE,FALSE,FALSE,0,0
chr16_33330429_33330929,-1.9213498258404,3.09058925230356e-05,0.00839859268698323,0.00891871376541101,-0.0304388940736095,DOWN,33.63087,0.799,0.737,3,PT-S3-mWT._.B5,50056,1700007L15Rik,Distal,50056,uc007zaa.2,0.3713,4046,0,FALSE,FALSE,FALSE,0,0
chr16_34977667_34978167,-0.726329573614461,0.000294492371527344,0.0380926449213446,0.0837384816129027,-0.0561093745764379,DOWN,87.28919,0.92,0.895,3,PT-S3-mWT._.B5,18922,E130310I04Rik,Intronic,16946,uc007zbh.1,0.5369,4304,0,TRUE,FALSE,FALSE,1,1
chr16_36219253_36219753,-1.12883065207681,7.66438984011336e-06,0.0031199635929076,0.0529184947436466,-0.0651780496797147,DOWN,61.97487,0.884,0.848,3,PT-S3-mWT._.B5,2058,2010005H15Rik,Distal,2058,uc007zcj.2,0.4172,4490,0,TRUE,FALSE,FALSE,0,0
chr16_36319201_36319701,-1.6422596978359,9.94125772724731e-06,0.00376660007750172,0.0153267195562351,-0.0367593940251286,DOWN,36.91358,0.716,0.699,6,PT-S3-f/mKO._.A4,14880,BC117090,Distal,14880,uc007zcl.1,0.481,4492,0,FALSE,FALSE,TRUE,0,0
chr16_36319801_36320301,-2.61676019207659,0.000310821915431528,0.039297006008559,0.00424937659409335,-0.0320824933336251,DOWN,2.8307,0.135,0.037,2,PT-S3-mWT._.B3,14280,BC117090,Distal,14280,uc007zcl.1,0.4351,4493,0,FALSE,FALSE,FALSE,0,0
chr16_36721455_36721955,1.40525405075813,0.000345806217659416,0.0410428525792868,0.0640837257004623,0.0411337056446972,UP,102.60192,0.834,0.826,7,PT-S3-f/mKO._.A3,27726,Ildr1,Intronic,27726,uc007zcr.2,0.5649,4515,0,FALSE,FALSE,FALSE,0,0
chr16_37906395_37906895,1.49481773349816,0.000313431634378879,0.039396120114124,0.0889198799367463,0.0586591731664777,UP,116.68658,0.873,0.866,7,PT-S3-f/mKO._.A4,9850,Gpr156,Distal,9850,uc007zel.2,0.4691,4706,0,FALSE,FALSE,FALSE,0,0
chr16_38664076_38664576,0.681404271826883,0.000429165540830951,0.0476230687258475,0.121533691011053,0.0465032662379484,UP,246.10284,0.934,0.928,7,PT-S3-f/mKO._.A1,48708,Arhgap31,Intronic,48708,uc007zfg.1,0.4351,4837,0,FALSE,FALSE,TRUE,0,0
chr16_38666359_38666859,3.39845881810762,0.000144300699481054,0.0238261213891215,0.0344530806935629,0.032996106053105,UP,15.59949,0.625,0.597,6,PT-S3-f/mKO._.B4,46425,Arhgap31,Intronic,46425,uc007zfg.1,0.507,4838,0,TRUE,FALSE,FALSE,0,0
chr16_38902084_38902584,0.610459374193427,0.000443039074692151,0.0486429201148701,0.374979989022297,0.130062577982571,UP,492.13406,0.988,0.983,7,PT-S3-f/mKO._.A1,10,Igsf11,Promoter,10,uc007zfp.2,0.7086,4861,0,FALSE,FALSE,FALSE,0,0
chr16_43274074_43274574,-1.20430399894988,9.09972023948047e-06,0.00357438226328361,0.0576777718348038,-0.0778353771342045,DOWN,74.80663,0.913,0.886,3,PT-S3-mWT._.B3,145871,Gm15713,Intronic,27039,uc007zgd.3,0.3952,5061,0,FALSE,FALSE,TRUE,0,0
chr16_43520228_43520728,2.10130184884122,5.52742434995881e-08,7.1961335168311e-05,0.106225667906692,0.0830039079380367,UP,85.17188,0.809,0.799,7,PT-S3-f/mKO._.A3,100281,Gm15713,Intronic,10317,uc007zgf.1,0.479,5147,0,TRUE,FALSE,FALSE,0,0
chr16_43573396_43573896,1.21733108146792,0.000187387850496812,0.0286299432257753,0.0601430964793735,0.0354167423005515,UP,22.20893,0.551,0.51,6,PT-S3-f/mKO._.A2,67008,Mir568,Intronic,36294,uc057bii.1,0.475,5159,0,TRUE,FALSE,FALSE,0,0
chr16_4420319_4420819,-0.643540289003459,0.000247552398340246,0.0338246856566085,0.334686541274832,-0.189271000180939,DOWN,395.14258,0.999,0.998,4,PT-S2-mWT._.B5,70,Adcy9,Promoter,70,uc007xzr.2,0.7305,151,0,TRUE,FALSE,FALSE,0,0
chr16_44394557_44395057,-1.19905040096648,0.000193949962833675,0.029103379371945,0.0464376690982429,-0.0627696504523759,DOWN,32.23544,0.778,0.775,8,PT-S1._.B4,7,Cfap44,Promoter,7,uc007zhi.1,0.5489,5252,0,TRUE,FALSE,FALSE,0,0
chr16_45471796_45472296,-1.71442550071415,3.74262884908113e-06,0.00180080911378855,0.0255934930315666,-0.0629589521205818,DOWN,81.87673,0.808,0.806,8,PT-S1._.A4,20922,Gm609,Intronic,17067,uc056zcb.1,0.3353,5287,0,TRUE,FALSE,FALSE,1,0
chr16_45495430_45495930,-3.56362903650744,3.0004856420065e-07,0.000266406892730727,0.00322032695224915,-0.0565040816293501,DOWN,22.82008,0.733,0.647,3,PT-S3-mWT._.B5,2710,Gm609,Distal,2710,uc007zip.1,0.4172,5288,0,TRUE,FALSE,FALSE,1,1
chr16_45946238_45946738,-1.81576769309158,0.000225433801497035,0.0316857038749309,0.0279135934038154,-0.0753962888175618,DOWN,21.53922,0.745,0.665,3,PT-S3-mWT._.B3,881,Gm15638,Intronic,881,uc007zjd.1,0.4531,5364,0,FALSE,FALSE,FALSE,0,0
chr16_46020336_46020836,2.5201734815329,2.00252321969996e-07,0.000200497737581602,0.0921353367505078,0.0777254770367601,UP,32.845,0.718,0.7,7,PT-S3-f/mKO._.B2,10172,Plcxd2,Distal,10172,uc007zje.2,0.4411,5390,0,TRUE,FALSE,TRUE,0,0
chr16_4620524_4621024,1.81798690401349,0.000298357276555752,0.0384235834079091,0.0476618524285937,0.0355769343541644,UP,9.0436,0.368,0.289,2,PT-S2-f/mKO._.A2,4171,Pam16,Intronic,4131,uc057bhg.1,0.4491,255,0,TRUE,FALSE,FALSE,0,0
chr16_49156147_49156647,-2.13448169614522,0.000364872937659772,0.042186842140586,0.01021148394279,-0.0414066207634365,DOWN,17.15281,0.703,0.61,3,PT-S3-mWT._.B3,98910,Myh15,Intronic,98910,uc012agk.1,0.3633,5481,0,TRUE,FALSE,FALSE,0,0
chr16_49206392_49206892,-2.98311965241212,1.07682140128015e-07,0.000124809435401184,0.0110493254075326,-0.0901309201662272,DOWN,38.81908,0.826,0.785,3,PT-S2-mWT._.B3,149155,Myh15,Distal,149155,uc012agk.1,0.4371,5486,0,FALSE,FALSE,TRUE,0,0
chr16_50311442_50311942,-1.24385849834914,1.23114328254548e-06,0.000764360044710423,0.11028112535064,-0.153635490477079,DOWN,96.62544,0.929,0.906,3,PT-S3-mWT._.B5,120696,Bbx,Intronic,19300,uc007zkn.2,0.3972,5538,0,FALSE,FALSE,FALSE,1,0
chr16_56376819_56377319,-2.27445699271826,1.11035525911448e-06,0.000717730984404462,0.0194703438171561,-0.0824065076917445,DOWN,66.01762,0.803,0.793,7,PT-S3-f/mKO._.A4,100776,Abi3bp,Distal,100776,uc007zmn.2,0.475,5801,0,TRUE,FALSE,FALSE,0,0
